objectid,lau115cd,lau115nm,year,region,population,predictedprevalence,percentageprevalence,Noqualifications,Percentagenoqualification,Level1qualifications,percentagelevel1,Level2qualifications,percentagelevel2,Apprenticeship,percentageapprenticeship,Level3qualifications,percentagelevel3,Level4qualificationsandabove,percentagelevel4andabove,Otherqualifications,percentageotherqualifications,weeklygrosspaymean
232,E07000214,"""Surrey Heath""",2030,"""South East""",69302,501,0.72,10387,14.99,9356,13.5,11292,16.29,2398,3.46,8478,12.23,23887,34.47,3504,5.06,537.1
232,E07000214,"""Surrey Heath""",2035,"""South East""",69302,491,0.71,10387,14.99,9356,13.5,11292,16.29,2398,3.46,8478,12.23,23887,34.47,3504,5.06,537.1
208,E07000214,"""Surrey Heath""",2040,"""South East""",69302,484,0.7,10387,14.99,9356,13.5,11292,16.29,2398,3.46,8478,12.23,23887,34.47,3504,5.06,537.1
126,E07000093,"""Test Valley""",2020,"""South East""",94414,717,0.76,17330,18.36,12841,13.6,15581,16.5,4223,4.47,11768,12.46,28825,30.53,3846,4.07,498.9
126,E07000093,"""Test Valley""",2025,"""South East""",94414,731,0.77,17330,18.36,12841,13.6,15581,16.5,4223,4.47,11768,12.46,28825,30.53,3846,4.07,498.9
126,E07000093,"""Test Valley""",2030,"""South East""",94414,731,0.77,17330,18.36,12841,13.6,15581,16.5,4223,4.47,11768,12.46,28825,30.53,3846,4.07,498.9
126,E07000093,"""Test Valley""",2035,"""South East""",94414,729,0.77,17330,18.36,12841,13.6,15581,16.5,4223,4.47,11768,12.46,28825,30.53,3846,4.07,498.9
132,E07000093,"""Test Valley""",2040,"""South East""",94414,736,0.78,17330,18.36,12841,13.6,15581,16.5,4223,4.47,11768,12.46,28825,30.53,3846,4.07,498.9
144,E07000115,"""Tonbridge and Malling""",2020,"""South East""",95821,754,0.79,19135,19.97,14401,15.03,16945,17.68,3874,4.04,11646,12.15,25967,27.1,3853,4.02,688.7
144,E07000115,"""Tonbridge and Malling""",2025,"""South East""",95821,780,0.81,19135,19.97,14401,15.03,16945,17.68,3874,4.04,11646,12.15,25967,27.1,3853,4.02,688.7
144,E07000115,"""Tonbridge and Malling""",2030,"""South East""",95821,796,0.83,19135,19.97,14401,15.03,16945,17.68,3874,4.04,11646,12.15,25967,27.1,3853,4.02,688.7
144,E07000115,"""Tonbridge and Malling""",2035,"""South East""",95821,804,0.84,19135,19.97,14401,15.03,16945,17.68,3874,4.04,11646,12.15,25967,27.1,3853,4.02,688.7
323,E07000115,"""Tonbridge and Malling""",2040,"""South East""",95821,820,0.86,19135,19.97,14401,15.03,16945,17.68,3874,4.04,11646,12.15,25967,27.1,3853,4.02,688.7
145,E07000116,"""Tunbridge Wells""",2020,"""South East""",91483,689,0.75,15620,17.07,11311,12.36,15148,16.56,2542,2.78,11054,12.08,31687,34.64,4121,4.5,837.1
145,E07000116,"""Tunbridge Wells""",2025,"""South East""",91483,693,0.76,15620,17.07,11311,12.36,15148,16.56,2542,2.78,11054,12.08,31687,34.64,4121,4.5,837.1
145,E07000116,"""Tunbridge Wells""",2030,"""South East""",91483,692,0.76,15620,17.07,11311,12.36,15148,16.56,2542,2.78,11054,12.08,31687,34.64,4121,4.5,837.1
145,E07000116,"""Tunbridge Wells""",2035,"""South East""",91483,686,0.75,15620,17.07,11311,12.36,15148,16.56,2542,2.78,11054,12.08,31687,34.64,4121,4.5,837.1
203,E07000116,"""Tunbridge Wells""",2040,"""South East""",91483,686,0.75,15620,17.07,11311,12.36,15148,16.56,2542,2.78,11054,12.08,31687,34.64,4121,4.5,837.1
203,E07000180,"""Vale of White Horse""",2020,"""South East""",97867,807,0.82,16328,16.68,11559,11.81,14307,14.62,3968,4.05,11281,11.53,36420,37.21,4004,4.09,759.1
203,E07000180,"""Vale of White Horse""",2025,"""South East""",97867,843,0.86,16328,16.68,11559,11.81,14307,14.62,3968,4.05,11281,11.53,36420,37.21,4004,4.09,759.1
203,E07000180,"""Vale of White Horse""",2030,"""South East""",97867,870,0.89,16328,16.68,11559,11.81,14307,14.62,3968,4.05,11281,11.53,36420,37.21,4004,4.09,759.1
203,E07000180,"""Vale of White Horse""",2035,"""South East""",97867,884,0.9,16328,16.68,11559,11.81,14307,14.62,3968,4.05,11281,11.53,36420,37.21,4004,4.09,759.1
324,E07000180,"""Vale of White Horse""",2040,"""South East""",97867,896,0.92,16328,16.68,11559,11.81,14307,14.62,3968,4.05,11281,11.53,36420,37.21,4004,4.09,759.1
37,E06000037,"""West Berkshire""",2020,"""South East""",122731,918,0.75,21065,17.16,17378,14.16,19880,16.2,4778,3.89,14916,12.15,39406,32.11,5308,4.32,618.9
37,E06000037,"""West Berkshire""",2025,"""South East""",122731,896,0.73,21065,17.16,17378,14.16,19880,16.2,4778,3.89,14916,12.15,39406,32.11,5308,4.32,618.9
37,E06000037,"""West Berkshire""",2030,"""South East""",122731,875,0.71,21065,17.16,17378,14.16,19880,16.2,4778,3.89,14916,12.15,39406,32.11,5308,4.32,618.9
37,E06000037,"""West Berkshire""",2035,"""South East""",122731,849,0.69,21065,17.16,17378,14.16,19880,16.2,4778,3.89,14916,12.15,39406,32.11,5308,4.32,618.9
87,E06000037,"""West Berkshire""",2040,"""South East""",122731,831,0.68,21065,17.16,17378,14.16,19880,16.2,4778,3.89,14916,12.15,39406,32.11,5308,4.32,618.9
204,E07000181,"""West Oxfordshire""",2020,"""South East""",85312,632,0.74,15054,17.65,11324,13.27,13461,15.78,3352,3.93,10513,12.32,28076,32.91,3532,4.14,544.4
204,E07000181,"""West Oxfordshire""",2025,"""South East""",85312,630,0.74,15054,17.65,11324,13.27,13461,15.78,3352,3.93,10513,12.32,28076,32.91,3532,4.14,544.4
204,E07000181,"""West Oxfordshire""",2030,"""South East""",85312,624,0.73,15054,17.65,11324,13.27,13461,15.78,3352,3.93,10513,12.32,28076,32.91,3532,4.14,544.4
204,E07000181,"""West Oxfordshire""",2035,"""South East""",85312,618,0.72,15054,17.65,11324,13.27,13461,15.78,3352,3.93,10513,12.32,28076,32.91,3532,4.14,544.4
209,E07000181,"""West Oxfordshire""",2040,"""South East""",85312,617,0.72,15054,17.65,11324,13.27,13461,15.78,3352,3.93,10513,12.32,28076,32.91,3532,4.14,544.4
40,E06000040,"""Windsor and Maidenhead""",2020,"""South East""",115900,875,0.75,18134,15.65,13448,11.6,16685,14.4,3476,3,12933,11.16,44500,38.4,6724,5.8,491.2
40,E06000040,"""Windsor and Maidenhead""",2025,"""South East""",115900,872,0.75,18134,15.65,13448,11.6,16685,14.4,3476,3,12933,11.16,44500,38.4,6724,5.8,491.2
40,E06000040,"""Windsor and Maidenhead""",2030,"""South East""",115900,856,0.74,18134,15.65,13448,11.6,16685,14.4,3476,3,12933,11.16,44500,38.4,6724,5.8,491.2
40,E06000040,"""Windsor and Maidenhead""",2035,"""South East""",115900,845,0.73,18134,15.65,13448,11.6,16685,14.4,3476,3,12933,11.16,44500,38.4,6724,5.8,491.2
253,E06000040,"""Windsor and Maidenhead""",2040,"""South East""",115900,833,0.72,18134,15.65,13448,11.6,16685,14.4,3476,3,12933,11.16,44500,38.4,6724,5.8,491.2
241,E07000223,Adur,2020,"""South East""",50579,357,0.71,12936,25.58,8063,15.94,8324,16.46,2207,4.36,5655,11.18,11122,21.99,2272,4.49,521.5
241,E07000223,Adur,2025,"""South East""",50579,357,0.71,12936,25.58,8063,15.94,8324,16.46,2207,4.36,5655,11.18,11122,21.99,2272,4.49,521.5
241,E07000223,Adur,2030,"""South East""",50579,355,0.7,12936,25.58,8063,15.94,8324,16.46,2207,4.36,5655,11.18,11122,21.99,2272,4.49,521.5
241,E07000223,Adur,2035,"""South East""",50579,355,0.7,12936,25.58,8063,15.94,8324,16.46,2207,4.36,5655,11.18,11122,21.99,2272,4.49,521.5
66,E07000223,Adur,2040,"""South East""",50579,355,0.7,12936,25.58,8063,15.94,8324,16.46,2207,4.36,5655,11.18,11122,21.99,2272,4.49,521.5
242,E07000224,Arun,2020,"""South East""",126164,845,0.67,31364,24.86,17871,14.16,21159,16.77,5019,3.98,14610,11.58,28732,22.77,7409,5.87,579.9
242,E07000224,Arun,2025,"""South East""",126164,873,0.69,31364,24.86,17871,14.16,21159,16.77,5019,3.98,14610,11.58,28732,22.77,7409,5.87,579.9
