objectid,lau115cd,lau115nm,year,region,population,predictedprevalence,percentageprevalence,Noqualifications,Percentagenoqualification,Level1qualifications,percentagelevel1,Level2qualifications,percentagelevel2,Apprenticeship,percentageapprenticeship,Level3qualifications,percentagelevel3,Level4qualificationsandabove,percentagelevel4andabove,Otherqualifications,percentageotherqualifications,weeklygrosspaymean
268,E08000011,Knowsley,2030,"""North West""",117225,836,0.71,40647,34.67,17774,15.16,18907,16.13,4037,3.44,13788,11.76,18120,15.46,3952,3.37,524.5
268,E08000011,Knowsley,2035,"""North West""",117225,850,0.73,40647,34.67,17774,15.16,18907,16.13,4037,3.44,13788,11.76,18120,15.46,3952,3.37,524.5
268,E08000011,Knowsley,2040,"""North West""",117225,869,0.74,40647,34.67,17774,15.16,18907,16.13,4037,3.44,13788,11.76,18120,15.46,3952,3.37,524.5
150,E07000121,Lancaster,2020,"""North West""",115405,888,0.77,23804,20.63,13178,11.42,17539,15.2,4231,3.67,20214,17.52,31396,27.21,5043,4.37,505.4
150,E07000121,Lancaster,2025,"""North West""",115405,895,0.78,23804,20.63,13178,11.42,17539,15.2,4231,3.67,20214,17.52,31396,27.21,5043,4.37,505.4
150,E07000121,Lancaster,2030,"""North West""",115405,906,0.79,23804,20.63,13178,11.42,17539,15.2,4231,3.67,20214,17.52,31396,27.21,5043,4.37,505.4
150,E07000121,Lancaster,2035,"""North West""",115405,908,0.79,23804,20.63,13178,11.42,17539,15.2,4231,3.67,20214,17.52,31396,27.21,5043,4.37,505.4
150,E07000121,Lancaster,2040,"""North West""",115405,902,0.78,23804,20.63,13178,11.42,17539,15.2,4231,3.67,20214,17.52,31396,27.21,5043,4.37,505.4
269,E08000012,Liverpool,2020,"""North West""",388315,3331,0.86,111532,28.72,48659,12.53,55019,14.17,9866,2.54,59067,15.21,87126,22.44,17046,4.39,547.3
269,E08000012,Liverpool,2025,"""North West""",388315,"3,373",0.87,111532,28.72,48659,12.53,55019,14.17,9866,2.54,59067,15.21,87126,22.44,17046,4.39,547.3
269,E08000012,Liverpool,2030,"""North West""",388315,"3,447",0.89,111532,28.72,48659,12.53,55019,14.17,9866,2.54,59067,15.21,87126,22.44,17046,4.39,547.3
269,E08000012,Liverpool,2035,"""North West""",388315,"3,529",0.91,111532,28.72,48659,12.53,55019,14.17,9866,2.54,59067,15.21,87126,22.44,17046,4.39,547.3
269,E08000012,Liverpool,2040,"""North West""",388315,"3,594",0.93,111532,28.72,48659,12.53,55019,14.17,9866,2.54,59067,15.21,87126,22.44,17046,4.39,547.3
260,E08000003,Manchester,2020,"""North West""",405709,3865,0.95,93765,23.11,44981,11.09,48749,12.02,6902,1.7,65100,16.05,117243,28.9,28969,7.14,497.2
260,E08000003,Manchester,2025,"""North West""",405709,"3,927",0.97,93765,23.11,44981,11.09,48749,12.02,6902,1.7,65100,16.05,117243,28.9,28969,7.14,497.2
260,E08000003,Manchester,2030,"""North West""",405709,"4,009",0.99,93765,23.11,44981,11.09,48749,12.02,6902,1.7,65100,16.05,117243,28.9,28969,7.14,497.2
260,E08000003,Manchester,2035,"""North West""",405709,"4,087",1.01,93765,23.11,44981,11.09,48749,12.02,6902,1.7,65100,16.05,117243,28.9,28969,7.14,491.2
260,E08000003,Manchester,2040,"""North West""",405709,"4,130",1.02,93765,23.11,44981,11.09,48749,12.02,6902,1.7,65100,16.05,117243,28.9,28969,7.14,497.2
261,E08000004,Oldham,2020,"""North West""",174438,1394,0.8,51620,29.59,25521,14.63,27578,15.81,7325,4.2,20422,11.71,32458,18.61,9514,5.45,471.7
261,E08000004,Oldham,2025,"""North West""",174438,"1,429",0.82,51620,29.59,25521,14.63,27578,15.81,7325,4.2,20422,11.71,32458,18.61,9514,5.45,471.7
261,E08000004,Oldham,2030,"""North West""",174438,"1,456",0.83,51620,29.59,25521,14.63,27578,15.81,7325,4.2,20422,11.71,32458,18.61,9514,5.45,471.7
261,E08000004,Oldham,2035,"""North West""",174438,"1,470",0.84,51620,29.59,25521,14.63,27578,15.81,7325,4.2,20422,11.71,32458,18.61,9514,5.45,471.7
261,E08000004,Oldham,2040,"""North West""",174438,"1,492",0.86,51620,29.59,25521,14.63,27578,15.81,7325,4.2,20422,11.71,32458,18.61,9514,5.45,471.7
151,E07000122,Pendle,2020,"""North West""",71128,531,0.75,20031,28.16,9477,13.32,10758,15.12,3404,4.79,8914,12.53,14392,20.23,4152,5.84,430.2
151,E07000122,Pendle,2025,"""North West""",71128,528,0.74,20031,28.16,9477,13.32,10758,15.12,3404,4.79,8914,12.53,14392,20.23,4152,5.84,430.2
151,E07000122,Pendle,2030,"""North West""",71128,528,0.74,20031,28.16,9477,13.32,10758,15.12,3404,4.79,8914,12.53,14392,20.23,4152,5.84,430.2
151,E07000122,Pendle,2035,"""North West""",71128,532,0.75,20031,28.16,9477,13.32,10758,15.12,3404,4.79,8914,12.53,14392,20.23,4152,5.84,430.2
151,E07000122,Pendle,2040,"""North West""",71128,531,0.75,20031,28.16,9477,13.32,10758,15.12,3404,4.79,8914,12.53,14392,20.23,4152,5.84,430.2
152,E07000123,Preston,2020,"""North West""",113422,911,0.8,26601,23.45,14311,12.62,16410,14.47,4380,3.86,17171,15.14,27930,24.62,6619,5.84,485.4
152,E07000123,Preston,2025,"""North West""",113422,918,0.81,26601,23.45,14311,12.62,16410,14.47,4380,3.86,17171,15.14,27930,24.62,6619,5.84,485.4
