objectid,lau115cd,lau115nm,year,region,population,predictedprevalence,percentageprevalence,Noqualifications,Percentagenoqualification,Level1qualifications,percentagelevel1,Level2qualifications,percentagelevel2,Apprenticeship,percentageapprenticeship,Level3qualifications,percentagelevel3,Level4qualificationsandabove,percentagelevel4andabove,Otherqualifications,percentageotherqualifications,weeklygrosspaymean
279,E08000023,"""South Tyneside""",2035,"""North East""",122200,864,0.71,34189,27.98,17799,14.57,19806,16.21,7473,6.12,14679,12.01,23514,19.24,4740,3.88,590.6
33,E08000023,"""South Tyneside""",2040,"""North East""",122200,873,0.71,34189,27.98,17799,14.57,19806,16.21,7473,6.12,14679,12.01,23514,19.24,4740,3.88,590.6
4,E06000004,"""Stockton-on-Tees""",2020,"""North East""",154503,1164,0.75,36728,23.77,21465,13.89,26049,16.86,8085,5.23,20952,13.56,35250,22.82,5974,3.87,569.6
4,E06000004,"""Stockton-on-Tees""",2025,"""North East""",154503,"1,147",0.74,36728,23.77,21465,13.89,26049,16.86,8085,5.23,20952,13.56,35250,22.82,5974,3.87,569.6
4,E06000004,"""Stockton-on-Tees""",2030,"""North East""",154503,"1,136",0.74,36728,23.77,21465,13.89,26049,16.86,8085,5.23,20952,13.56,35250,22.82,5974,3.87,569.6
4,E06000004,"""Stockton-on-Tees""",2035,"""North East""",154503,"1,127",0.73,36728,23.77,21465,13.89,26049,16.86,8085,5.23,20952,13.56,35250,22.82,5974,3.87,569.6
21,E06000004,"""Stockton-on-Tees""",2040,"""North East""",154503,"1,117",0.72,36728,23.77,21465,13.89,26049,16.86,8085,5.23,20952,13.56,35250,22.82,5974,3.87,569.6
5,E06000005,Darlington,2020,"""North East""",85357,609,0.71,21179,24.81,11445,13.41,13568,15.9,4350,5.1,10883,12.75,20244,23.72,3688,4.32,664.9
5,E06000005,Darlington,2025,"""North East""",85357,598,0.7,21179,24.81,11445,13.41,13568,15.9,4350,5.1,10883,12.75,20244,23.72,3688,4.32,664.9
5,E06000005,Darlington,2030,"""North East""",85357,581,0.68,21179,24.81,11445,13.41,13568,15.9,4350,5.1,10883,12.75,20244,23.72,3688,4.32,664.9
5,E06000005,Darlington,2035,"""North East""",85357,569,0.67,21179,24.81,11445,13.41,13568,15.9,4350,5.1,10883,12.75,20244,23.72,3688,4.32,664.9
136,E06000005,Darlington,2040,"""North East""",85357,561,0.66,21179,24.81,11445,13.41,13568,15.9,4350,5.1,10883,12.75,20244,23.72,3688,4.32,664.9
293,E08000037,Gateshead,2020,"""North East""",164716,1236,0.75,46192,28.04,23592,14.32,25601,15.54,8563,5.2,18611,11.3,35409,21.5,6748,4.1,485
293,E08000037,Gateshead,2025,"""North East""",164716,"1,224",0.74,46192,28.04,23592,14.32,25601,15.54,8563,5.2,18611,11.3,35409,21.5,6748,4.1,485
293,E08000037,Gateshead,2030,"""North East""",164716,"1,216",0.74,46192,28.04,23592,14.32,25601,15.54,8563,5.2,18611,11.3,35409,21.5,6748,4.1,485
293,E08000037,Gateshead,2035,"""North East""",164716,"1,212",0.74,46192,28.04,23592,14.32,25601,15.54,8563,5.2,18611,11.3,35409,21.5,6748,4.1,485
293,E08000037,Gateshead,2040,"""North East""",164716,"1,212",0.74,46192,28.04,23592,14.32,25601,15.54,8563,5.2,18611,11.3,35409,21.5,6748,4.1,485
1,E06000001,Hartlepool,2020,"""North East""",74228,540,0.73,22758,30.66,10057,13.55,11992,16.16,4076,5.49,9276,12.5,13063,17.6,3006,4.05,494.6
1,E06000001,Hartlepool,2025,"""North East""",74228,528,0.71,22758,30.66,10057,13.55,11992,16.16,4076,5.49,9276,12.5,13063,17.6,3006,4.05,494.6
1,E06000001,Hartlepool,2030,"""North East""",74228,520,0.7,22758,30.66,10057,13.55,11992,16.16,4076,5.49,9276,12.5,13063,17.6,3006,4.05,494.6
1,E06000001,Hartlepool,2035,"""North East""",74228,514,0.69,22758,30.66,10057,13.55,11992,16.16,4076,5.49,9276,12.5,13063,17.6,3006,4.05,494.6
1,E06000001,Hartlepool,2040,"""North East""",74228,510,0.69,22758,30.66,10057,13.55,11992,16.16,4076,5.49,9276,12.5,13063,17.6,3006,4.05,494.6
2,E06000002,Middlesbrough,2020,"""North East""",110409,842,0.76,33002,29.89,15053,13.63,16891,15.3,4874,4.41,14542,13.17,20472,18.54,5575,5.05,497.5
2,E06000002,Middlesbrough,2025,"""North East""",110409,816,0.74,33002,29.89,15053,13.63,16891,15.3,4874,4.41,14542,13.17,20472,18.54,5575,5.05,497.5
2,E06000002,Middlesbrough,2030,"""North East""",110409,804,0.73,33002,29.89,15053,13.63,16891,15.3,4874,4.41,14542,13.17,20472,18.54,5575,5.05,497.5
2,E06000002,Middlesbrough,2035,"""North East""",110409,801,0.73,33002,29.89,15053,13.63,16891,15.3,4874,4.41,14542,13.17,20472,18.54,5575,5.05,497.5
2,E06000002,Middlesbrough,2040,"""North East""",110409,797,0.72,33002,29.89,15053,13.63,16891,15.3,4874,4.41,14542,13.17,20472,18.54,5575,5.05,497.5
56,E06000057,Northumberland,2020,"""North East""",262162,1793,0.68,62584,23.87,35791,13.65,43363,16.54,11823,4.51,31650,12.07,67024,25.57,9927,3.79,515.3
56,E06000057,Northumberland,2025,"""North East""",262162,"1,762",0.67,62584,23.87,35791,13.65,43363,16.54,11823,4.51,31650,12.07,67024,25.57,9927,3.79,515.3
56,E06000057,Northumberland,2030,"""North East""",262162,"1,724",0.66,62584,23.87,35791,13.65,43363,16.54,11823,4.51,31650,12.07,67024,25.57,9927,3.79,515.3
56,E06000057,Northumberland,2035,"""North East""",262162,"1,696",0.65,62584,23.87,35791,13.65,43363,16.54,11823,4.51,31650,12.07,67024,25.57,9927,3.79,515.3
56,E06000057,Northumberland,2040,"""North East""",262162,"1,690",0.64,62584,23.87,35791,13.65,43363,16.54,11823,4.51,31650,12.07,67024,25.57,9927,3.79,515.3
280,E08000024,Sunderland,2020,"""North East""",227314,1650,0.73,66036,29.05,35248,15.51,36935,16.25,11411,5.02,27289,12,41337,18.18,9058,3.98,462
280,E08000024,Sunderland,2025,"""North East""",227314,"1,597",0.7,66036,29.05,35248,15.51,36935,16.25,11411,5.02,27289,12,41337,18.18,9058,3.98,462
280,E08000024,Sunderland,2030,"""North East""",227314,"1,558",0.69,66036,29.05,35248,15.51,36935,16.25,11411,5.02,27289,12,41337,18.18,9058,3.98,462
280,E08000024,Sunderland,2035,"""North East""",227314,"1,535",0.68,66036,29.05,35248,15.51,36935,16.25,11411,5.02,27289,12,41337,18.18,9058,3.98,462
280,E08000024,Sunderland,2040,"""North East""",227314,"1,525",0.67,66036,29.05,35248,15.51,36935,16.25,11411,5.02,27289,12,41337,18.18,9058,3.98,462
